CHW,M.Gonzalez,456068
CHW,G.Infante,500872
CHW,B.Goldberg,643329
CHW,R.Lopez,625643
CHW,J.Minaya,573668
CHW,M.Pelfrey,460059
CHW,J.Petricka,502593
CHW,C.Rodon,607074
CHW,J.Shields,448306
CHW,C.Beck,571476
CHW,A.Bummer,607481
CHW,D.Covey,592229
CHW,Y.Sanchez,570560
CHW,Y.Moncada,660162
CHW,O.Narvaez,553882
CHW,T.Saladino,573135
CHW,J.Abreu,547989
CHW,A.Hanson,593700
CHW,T.Anderson,641313
CHW,N.Delmonico,547170
CHW,A.Engel,641553
CHW,K.Smith,607345
CHW,A.Garcia,541645
CHW,L.Garcia,544725
CHW,N.Jones,518858
CHW,W.Garcia,591994
CHW,M.Davidson,571602
CHW,L.Giolito,608337
CHW,T.Danish,641501
CHW,C.Fulmer,608334
CHW,J.May,594576
CHW,DJ.Peterson,592637
CHW,A.Gonzalez,554054
CIN,T.Adleman,534947
CIN,R.Iglesias,628452
CIN,M.Lorenzen,547179
CIN,W.Peralta,593974
CIN,S.Romano,607219
CIN,K.Shackelford,594992
CIN,R.Stephenson,596112
CIN,D.Storen,519322
CIN,A.Wojciechowski,592879
CIN,S.Feldman,444857
CIN,B.Wood,502028
CIN,H.Bailey,456701
CIN,L.Castillo,622491
CIN,J.Votto,458015
CIN,S.Turner,642156
CIN,E.Suarez,553993
CIN,J.Winker,608385
CIN,T.Barnhart,571466
CIN,J.Peraza,606299
CIN,A.Duvall,594807
CIN,D.Mesoraco,519023
CIN,P.Kivlehan,623182
CIN,S.Gennett,571697
CIN,Z.Cozart,446359
CIN,B.Hamilton,571740
CIN,A.Brice,592169
CIN,L.Bonilla,570810
CIN,S.Schebler,594988
CIN,C.Reed,642003
CIN,L.Farrell,608652
CIN,R.Davis,606959
CIN,A.Garrett,607237
CIN,B.Astin,592120
CIN,K.Mella,622492
CIN,A.Hernandez,554374
CIN,J.Stephens,623451
CIN,D.Herrera,599096
CIN,P.Ervin,640447
CIN,A.Aquino,606157
CLE,C.Allen,592102
CLE,C.Kluber,446372
CLE,N.Goody,580792
CLE,Z.McAllister,502083
CLE,T.Olson,621397
CLE,D.Otero,519096
CLE,M.Clevinger,605182
CLE,C.Carrasco,471911
CLE,B.Shaw,543766
CLE,D.Salazar,517593
CLE,J.Smith,501925
CLE,T.Bauer,545333
CLE,G.Urshela,570482
CLE,F.Lindor,596019
CLE,J.Ramirez,608070
CLE,C.Santana,467793
CLE,R.Perez,547379
CLE,J.Kipnis,543401
CLE,A.Jackson,457706
CLE,A.Almonte,501659
CLE,J.Bruce,457803
CLE,B.Zimmer,605548
CLE,E.Encarnacion,429665
CLE,B.Guyer,446386
CLE,Y.Gomes,543228
CLE,A.Miller,453192
CLE,J.Tomlin,458708
CLE,M.Brantley,488726
CLE,L.Chisenhall,502082
CLE,R.Merritt,607320
CLE,S.Armstrong,542888
CLE,D.Baker,621173
CLE,A.Plutko,592644
CLE,K.Crockett,641490
CLE,S.Morimando,596049
CLE,D.Moreno,514981
CLE,E.Gonzalez,570481
CLE,F.Mejia,642336
CLE,T.Naquin,571980
CLE,Y.Diaz,650490
COL,P.Neshek,450212
COL,J.Gray,592351
COL,Z.Rosscup,573127
COL,G.Holland,518813
COL,C.Rusin,543734
COL,M.Dunn,445197
COL,A.Senzatela,622608
COL,J.Hoffman,656546
COL,T.Chatwood,543022
COL,G.Marquez,608566
COL,J.McGee,459429
COL,C.Bettis,518452
COL,A.Ottavino,493603
COL,J.Lucroy,518960
COL,M.Reynolds,448602
COL,R.McMahon,641857
COL,G.Parra,467827
COL,R.Hanigan,452672
COL,A.Amarista,506560
COL,N.Arenado,571448
COL,C.Blackmon,453568
COL,P.Valaika,642162
COL,T.Story,596115
COL,C.Gonzalez,471865
COL,D.LeMahieu,518934
COL,K.Freeland,607536
COL,I.Desmond,435622
COL,S.Oberg,623184
COL,J.Diaz,545064
COL,Y.Almonte,622075
COL,S.Carle,641438
COL,Z.Jemiola,621106
COL,R.Gonzalez,543234
COL,C.Estevez,608032
COL,M.Tauchman,643565
COL,R.Tapia,606132
COL,D.Dahl,621311
COL,T.Murphy,608596
COL,J.Patterson,641958
COL,T.Wolters,547172
DET,J.Zimmermann,519455
DET,J.Jimenez,641729
DET,W.Saupold,599683
DET,D.Stumpf,621385
DET,S.Greene,572888
DET,M.Fulmer,605242
DET,J.Ferrell,594815
DET,A.Sanchez,434671
DET,A.Wilson,543935
DET,J.Verlander,434378
DET,C.Bell,518445
DET,M.Boyd,571510
DET,D.VerHagen,572403
DET,J.McCann,543510
DET,D.Machado,553988
DET,A.Romine,461865
DET,M.Mahtook,543484
DET,V.Martinez,400121
DET,I.Kinsler,435079
DET,J.Iglesias,578428
DET,J.Hicks,543308
DET,J.Upton,457708
DET,N.Castellanos,592206
DET,M.Cabrera,408234
DET,A.Presley,502100
DET,D.Norris,596057
DET,K.Ryan,594986
DET,B.Rondon,541652
DET,B.Hardy,543278
DET,A.Leon,455376
DET,J.Labourt,607951
DET,V.Alcantara,622505
DET,M.Jaye,594867
DET,S.Baez,622783
DET,B.Farmer,571656
DET,J.Candelario,600869
DET,D.Lugo,608475
DET,J.Jones,592444
DET,J.Adduci,451192
HOU,F.Martes,642564
HOU,K.Giles,571704
HOU,M.Fiers,571666
HOU,D.Keuchel,572971
HOU,C.McHugh,543521
HOU,C.Devenski,606965
HOU,C.Morton,450203
HOU,J.Musgrove,605397
HOU,T.Clippard,461325
HOU,B.Peacock,502748
HOU,L.Gregerson,502381
HOU,J.Hoyt,624586
HOU,F.Liriano,434538
HOU,J.Marisnick,545350
HOU,J.Altuve,514888
HOU,J.Reddick,502210
HOU,M.Stassi,545358
HOU,G.Springer,543807
HOU,Y.Gurriel,493329
HOU,C.Beltran,136860
HOU,M.Gonzalez,503556
HOU,A.Bregman,608324
HOU,D.Fisher,605233
HOU,J.Centeno,518542
HOU,JD.Davis,605204
HOU,T.Sipp,448609
HOU,W.Harris,501789
HOU,L.McCullers,621121
HOU,M.Feliz,593140
HOU,E.Gattis,594828
HOU,C.Correa,621043
HOU,B.McCann,435263
HOU,C.Moran,592567
HOU,B.Rodgers,572086
HOU,R.Guduan,594056
HOU,D.Diaz,500765
HOU,P.Tucker,605512
HOU,AJ.Reed,607223
HOU,T.Kemp,643393
HOU,T.White,643603
KCR,S.Alexander,518397
KCR,N.Feliz,491703
KCR,J.Hammel,434628
KCR,K.Herrera,516969
KCR,J.Junis,596001
KCR,I.Kennedy,453178
KCR,B.Maurer,543506
KCR,M.Minor,501985
KCR,P.Moylan,493247
KCR,J.Soria,465657
KCR,J.Vargas,450306
KCR,D.Duffy,518633
KCR,R.Buchter,488748
KCR,W.Merrifield,593160
KCR,M.Moustakas,519058
KCR,D.Butera,460077
KCR,M.Cabrera,466320
KCR,E.Hosmer,543333
KCR,L.Cain,456715
KCR,C.Cuthbert,596144
KCR,A.Gordon,460086
KCR,C.Gallagher,595956
KCR,J.Bonifacio,593528
KCR,A.Escobar,444876
KCR,B.Moss,461235
KCR,T.Cahill,502239
KCR,S.Perez,521692
KCR,E.Skoglund,607215
KCR,M.Almonte,602083
KCR,K.Zimmer,622092
KCR,K.McCarthy,641838
KCR,B.Flynn,543169
KCR,R.Mondesi,609275
KCR,H.Dozier,641531
KCR,R.Torres,593527
KCR,B.Starling,605490
KCR,J.Soler,624585
KCR,T.Gore,605253
KCR,B.Burns,542993
KCR,S.Duenez,642279
LAA,R.Nolasco,445060
LAA,T.Skaggs,572140
LAA,B.Norris,502032
LAA,E.Paredes,622161
LAA,B.Parker,453284
LAA,Y.Petit,433589
LAA,J.Chavez,445926
LAA,JC.Ramirez,500724
LAA,P.Bridwell,592170
LAA,C.Bedrosian,592135
LAA,A.Bailey,457732
LAA,K.Middleton,641871
LAA,A.Pujols,405395
LAA,A.Simmons,592743
LAA,C.Pennington,460060
LAA,C.Maybin,457727
LAA,B.Revere,519184
LAA,CJ.Cron,543068
LAA,M.Trout,545361
LAA,J.Graterol,492802
LAA,L.Valbuena,472528
LAA,M.Maldonado,455117
LAA,K.Calhoun,594777
LAA,J.Marte,527043
LAA,K.Cowart,592230
LAA,M.Shoemaker,533167
LAA,A.Meyer,543542
LAA,H.Street,434718
LAA,Y.Escobar,488862
LAA,N.Smith,642091
LAA,T.Scribner,644428
LAA,B.Pounders,572044
LAA,J.Alvarez,501625
LAA,M.Morin,573046
LAA,D.Magnifico,571911
LAA,V.Campos,553883
LAA,D.Wright,642229
LAA,C.Perez,542208
LAA,N.Fontana,545337
LAD,L.Avilan,501593
LAD,R.Hill,448179
LAD,K.Jansen,445276
LAD,K.Maeda,628317
LAD,B.Morrow,453344
LAD,H.Ryu,547943
LAD,R.Stripling,548389
LAD,T.Watson,453265
LAD,A.Wood,622072
LAD,C.Hatcher,501822
LAD,J.Fields,451661
LAD,P.Baez,520980
LAD,T.Cingrani,571561
LAD,Y.Darvish,506433
LAD,C.Bellinger,641355
LAD,J.Pederson,592626
LAD,C.Utley,400284
LAD,J.Turner,457759
LAD,C.Taylor,621035
LAD,C.Seager,608369
LAD,A.Barnes,605131
LAD,E.Hernandez,571771
LAD,Y.Grandal,518735
LAD,L.Forsythe,523253
LAD,Y.Puig,624577
LAD,B.McCarthy,435221
LAD,C.Kershaw,477132
LAD,G.Dayton,594795
LAD,J.Urias,628711
LAD,D.Floro,571670
LAD,B.Stewart,592779
LAD,F.Castillo,503566
LAD,J.Rhame,642008
LAD,J.Ravin,502051
LAD,E.Paredes,487675
LAD,L.Ysla,644443
LAD,T.Thompson,572204
LAD,B.Eibner,518649
LAD,K.Farmer,571657
MIA,B.Ziegler,446899
MIA,J.Guerra,457915
MIA,D.McGowan,430661
MIA,J.Nicolino,592593
MIA,D.Steckenrider,608716
MIA,D.Straily,573185
MIA,J.Tazawa,547749
MIA,J.Urena,570632
MIA,V.Worley,474699
MIA,J.Garcia,606424
MIA,A.Conley,543045
MIA,O.Despaigne,628333
MIA,B.Ellington,623395
MIA,JT.Realmuto,592663
MIA,M.Rojas,500743
MIA,G.Stanton,519317
MIA,AJ.Ellis,454560
MIA,I.Suzuki,400085
MIA,T.Telis,542513
MIA,C.Yelich,592885
MIA,M.Ozuna,542303
MIA,M.Aviles,449107
MIA,T.Moore,489138
MIA,D.Dietrich,518618
MIA,D.Gordon,543829
MIA,K.Barraclough,607457
MIA,N.Wittgren,621295
MIA,E.Volquez,450172
MIA,C.O'Grady,622217
MIA,W.Chen,612672
MIA,J.Bour,571506
MIA,J.Riddle,595375
MIA,M.Prado,445988
MIA,H.Cervenka,543017
MIA,T.Koehler,543408
MIA,S.Gonzalez,605894
MIA,T.Guerrero,594027
MIA,D.Hood,543329
MIA,A.Nola,543592
MIL,B.Woodruff,605540
MIL,C.Torres,448614
MIL,A.Swarzak,461872
MIL,J.Nelson,519076
MIL,C.Knebel,608349
MIL,J.Jeffress,502026
MIL,J.Hughes,453172
MIL,J.Hader,623352
MIL,M.Garza,490063
MIL,O.Drake,543118
MIL,Z.Davies,605200
MIL,J.Barnes,606930
MIL,J.Aguilar,542583
MIL,D.Santana,570267
MIL,T.Shaw,543768
MIL,E.Sogard,519299
MIL,A.Susac,572180
MIL,O.Arcia,606115
MIL,E.Thames,519346
MIL,J.Villar,542340
MIL,N.Walker,435522
MIL,M.Pina,444489
MIL,K.Broxton,542979
MIL,R.Braun,460075
MIL,H.Perez,541650
MIL,B.Suter,608718
MIL,C.Anderson,502624
MIL,J.Bandy,542908
MIL,S.Vogt,519390
MIL,J.Guerra,448855
MIL,T.Williams,592865
MIL,W.Wang,623913
MIL,T.Webb,643778
MIL,P.Espino,502179
MIL,A.Houser,605288
MIL,T.Jungmann,543380
MIL,J.Lopez,605347
MIL,L.Brinson,621446
MIL,Y.Rivera,592680
MIL,B.Phillips,621433
MIN,T.Hildenberger,657610
MIN,K.Gibson,502043
MIN,D.Gee,518716
MIN,R.Pressly,519151
MIN,D.Enns,608650
MIN,T.Duffey,608648
MIN,T.Rogers,573124
MIN,B.Colon,112526
MIN,E.Santana,429722
MIN,A.Busenitz,641427
MIN,B.Boshers,542953
MIN,J.Berrios,621244
MIN,M.Belisle,279571
MIN,E.Rosario,592696
MIN,M.Kepler,596146
MIN,J.Mauer,408045
MIN,J.Polanco,593871
MIN,M.Sano,593934
MIN,E.Adrianza,501303
MIN,R.Grossman,543257
MIN,B.Buxton,621439
