richg002,1418.236884494101,1346.761149317084,1381.5544565766202,1356.6867908999677,1220.7182145671707,1401.8102490228553,1350.5869462573835,1401.7417347147336,1362.4215390637955,1375.7178914263684,1427.0370662298742,1425.311378732188,1408.6198214706528
arrij001,1348.9187357397634,1338.762243632504,1352.7299214145105,1402.9271382447141,1231.6032170311762,1355.9326772323263,1369.2579622536541,1376.2878503313689,1356.2497163350072,1345.6909239747786,1329.2784636597462,1359.348786713624,1411.994017443258
salaf001,1366.2574131124295,1324.175766957615,1358.8675773023167,1334.5003180232552,1214.95216305755,1349.790852093339,1430.8130767606758,1431.254693302835,1450.8451393139972,1398.29532993329,1447.2047791790178,1431.6776940907396,1442.919904047523
bedrc001,1356.7382699490238,1308.8063370836505,1328.595670172204,1387.1513270221,1218.5867934674575,1330.0177072370216,1372.5848678889306,1425.0730333783815,1376.960941591762,1369.6275961584317,1351.0664041467387,1398.7010311757795,1385.1932585357636
morim002,1354.595316121202,1259.4467946522952,1330.8380817029336,1380.5540419594,1213.959736529947,1348.174536730735,1413.1660281900452,1331.3684770819277,1395.1722466617855,1381.9490634023095,1356.0668966732994,1370.1184457811487,1405.2676474806904
grimj002,1326.8645131648757,1259.4929770268193,1301.4960038761174,1330.0341134682262,1212.4450455157632,1319.608269312422,1286.095670918449,1357.1186497877882,1382.945270223918,1324.5281174820911,1319.1390804503865,1361.7245776713762,1373.8274678161622
rasmc002,1319.7876366683004,1289.0638607304168,1351.2098687694859,1335.781462404461,1215.03940015772,1346.8591683170034,1333.790878609022,1389.5573411546104,1370.195834334897,1349.6644861571858,1358.280921269811,1423.5728736976416,1363.9395381096585
woodt004,1388.5077880018935,1327.8731840263397,1356.5390406842469,1430.2801175610718,1246.6523103538734,1431.62752800527,1413.6511911926568,1431.0819116908672,1374.4121618859178,1465.3681560962539,1402.5753867759797,1452.046493955296,1457.4189335159674
heana001,1351.4547307467258,1278.6209568113104,1324.007385141234,1352.156249614035,1219.9361278834083,1367.7659147353427,1381.1755588438875,1390.830331862184,1401.672657185307,1367.6820866475316,1384.754011324863,1385.1333701075594,1411.7208749810563
lestj001,1376.3871374702737,1328.550520361435,1387.902928929404,1418.6764916031264,1237.5747088432888,1316.0680514421367,1354.574729400701,1420.9543021983561,1393.0526459330238,1366.9382726013316,1366.003365613782,1407.6697685327158,1461.8306500272033
alvaj003,1392.2027999301224,1363.8620632465656,1354.9749199991702,1322.6448743007463,1216.895954549311,1325.5083600285116,1450.6011215479343,1390.0944914090328,1439.7728339659664,1352.3452238748887,1427.0210142365308,1386.6243050577054,1416.829971968866
smitj002,1340.2475615410747,1284.2009390304509,1360.6106367698837,1312.955652560694,1213.4117008283058,1364.3226845778318,1361.6283894189485,1321.3008260669199,1382.038840972023,1366.1565556590856,1389.8570689676785,1437.1979448520167,1452.0157248890623
cahit001,1362.1657804512558,1278.5695009086724,1334.2674604538981,1355.2855084230837,1213.9338791234084,1314.6606183546517,1342.075442816685,1359.2585428069513,1385.6877447638828,1348.5795307728185,1374.1493071659602,1363.0581670933739,1384.5901476836577
streh001,1358.8017875172502,1325.78183922029,1297.6699964372415,1393.9886919753583,1218.8447665355377,1367.0907235122356,1411.1614119944156,1432.5422874412404,1403.7198975846788,1342.6212068368702,1340.3222900931091,1415.2770707111372,1395.6813805173765
strop001,1388.8571113935222,1274.2790297880479,1354.5293287497402,1321.0952958079065,1218.8856946400867,1384.5336259602234,1374.44510053683,1410.6741305473395,1400.8874423439563,1317.9684501542247,1372.8746617357133,1352.0580863935154,1349.84555598817
santh001,1377.9175340501015,1338.470592938957,1358.4699960912812,1354.895115467346,1215.52007340423,1378.452971645554,1406.105062218382,1405.6835696545472,1419.6532268912924,1403.9352361612248,1408.8678115598975,1452.3787402015598,1469.4643635719926
holld003,1375.5726363372567,1305.7568440043392,1394.0952879300537,1352.8096348559056,1225.9602126483708,1365.2146685252378,1343.511761706351,1377.7432779968367,1416.9538756378734,1436.0060702265507,1442.637091621058,1437.2278473591482,1415.3004741439966
wilht001,1382.9554577107028,1282.841654475358,1359.740149954217,1317.4294468628136,1216.5733096970657,1377.1289813940195,1365.895821337345,1369.710892523225,1387.2886951377322,1374.5781294344144,1359.5149265009004,1386.3115709307756,1394.9254639843061
kelak001,1369.229335792533,1224.767157621777,1354.6127987753152,1352.4825170255474,1218.4641687980045,1374.7640402712193,1384.8079153709023,1410.875100037192,1382.329009954041,1373.8720463106931,1412.9078067765813,1364.35112741885,1414.9526014207543
dysos001,1371.6572929998822,1346.8370935362773,1350.355606050102,1328.8904678522167,1215.8811063220896,1412.9613228231606,1345.6920870028944,1369.9852196993497,1415.8485002089042,1361.3776423591157,1404.0089233297658,1391.6121135493688,1399.1978064903349
