richg002,1425.0770347591124,1503.6226571705283,1450.186318268469,1432.8550958166911,1410.5386740364122,1481.4156166830494,1456.3493749241509,1421.9413997259,1428.2587823082815,1462.9823542072425,1456.7322507710915,1414.6100737013835,1356.5709907490238
arrij001,1444.3017449661656,1485.939264699726,1411.366678919497,1403.500128286927,1418.174628528092,1474.9612066336351,1444.97591324048,1436.687322100164,1460.2471001439299,1440.1294361929606,1459.7661577716478,1437.1792735549318,1428.0223731299523
salaf001,1414.5555576455322,1381.8830106850498,1412.517054715963,1441.8454365223574,1413.9718842822172,1502.181421007788,1402.0247986661313,1413.5432766423955,1419.7883594562022,1494.2948954646347,1428.3818591604763,1374.3485848904343,1322.7844942453378
bedrc001,1455.3770528754933,1440.6415736480876,1429.5861171514146,1382.7667850279565,1419.6435061362486,1502.6016515735964,1479.769565513695,1382.7423305097311,1402.9571573150793,1454.546080804644,1437.7735726390881,1422.194030627906,1408.8340198001745
morim002,1430.6903425422752,1404.9520623262217,1420.7795142359685,1439.064920368759,1374.8937885915047,1413.3794926197577,1398.6980845943913,1392.533775097893,1400.4637947648391,1473.0830160935063,1438.8261503114668,1418.0352518682864,1377.3064320322687
grimj002,1444.6416713895692,1445.4460356937784,1409.8360558969764,1366.29854243917,1419.1568823353834,1500.405374321926,1497.8447881517886,1420.8783530984551,1411.4463921171637,1476.6397560294747,1521.1708107865481,1405.7811965465673,1403.45872282712
rasmc002,1493.3770150594803,1505.296196492918,1389.7346166648551,1405.6593365794959,1417.474571355407,1457.2253505841982,1494.0181973990095,1452.2012802666484,1411.99003132426,1506.94595400768,1462.2916625750736,1434.4365288062645,1423.2716800026615
woodt004,1490.2054219110753,1398.9585920614243,1423.680501217089,1427.6314007416247,1446.9804162957307,1475.6517497763375,1423.677726827985,1439.3897008427243,1414.6906675956898,1423.2989086291827,1416.9720626843705,1416.9509601783545,1392.1233109796349
heana001,1400.907858709838,1450.9244873320574,1464.316306136585,1406.7455856721278,1412.6467673759148,1451.8632143437324,1428.229773135089,1399.7799279060175,1401.4932956059577,1464.8158305614525,1446.8036359760217,1398.2104214244248,1363.33263377923
lestj001,1458.8859094467127,1477.9161695236185,1414.501090393362,1389.8136085035746,1429.253807289262,1538.8652268059764,1469.906520285478,1385.9710761846372,1408.840572866265,1528.2781072047435,1480.1687401278807,1454.2672514627563,1364.9060759164704
alvaj003,1435.7787027049205,1407.612214431682,1415.284799797493,1421.0134181468704,1440.266468444551,1453.620340410831,1451.8665118114393,1400.6774337558295,1372.8637043724325,1447.6435616857646,1391.2463615401193,1363.1159703409749,1357.7761546620509
smitj002,1464.1797127072032,1383.4778498284932,1419.889786805171,1425.046306578598,1393.7201610903342,1455.9375296930125,1475.7760486752545,1457.5840734947417,1382.3116727857448,1448.7274613572365,1422.5029241764576,1418.389714945696,1387.8008718857352
cahit001,1481.4024757616667,1519.673594480467,1466.00265380141,1387.0451016030831,1386.985184303585,1525.8559015671397,1466.3293291547693,1482.1378538067495,1421.7803113067819,1509.753010360614,1477.1606199236094,1487.7253063139585,1415.3731715286174
streh001,1431.2108933387335,1429.5348153696907,1466.345631852457,1376.4187963443471,1402.6600825793485,1440.1651835543407,1473.2749094522685,1411.4480907446139,1405.3534232755203,1488.0529216431585,1432.1309626629636,1450.2994424240296,1406.7871338380105
strop001,1433.5431078656475,1485.2990607000686,1434.8099425777323,1417.760031628813,1430.3841873340025,1408.9638909090136,1423.1497137345866,1359.9521496561397,1384.5544168073238,1467.0047211034293,1455.4612431070698,1423.656005572773,1421.2295666153702
santh001,1452.622523000625,1519.695444491766,1457.28103795942,1430.6108114768322,1465.531033311384,1450.3045409874417,1443.923112852835,1447.6239312314315,1453.1859239778175,1448.5600971028778,1405.4240258195994,1402.3523754100174,1400.21290549554
holld003,1428.8955605921312,1449.9656284159116,1394.0333550527168,1445.2137930699778,1399.831725716904,1470.927429967665,1449.2902110393961,1415.334229588406,1399.307270870561,1451.3848240478726,1444.844522905617,1451.844105919743,1352.5966021294264
wilht001,1451.01772280288,1445.7600465880678,1389.9277313300752,1457.497691654861,1418.7497405760598,1454.5244178724006,1496.4102248556912,1422.1768960626946,1403.7607147927233,1480.0716217446552,1472.5098069672376,1517.452229520326,1361.5644522251637
kelak001,1453.7941639696055,1436.213708905915,1469.7127201791677,1391.0863765843642,1396.8867630181428,1457.8591781564576,1411.0478572139002,1437.9035522724616,1428.4029058564292,1495.0814959171296,1441.6207945626518,1454.1306421950114,1393.7402380784727
dysos001,1461.9714568203294,1402.9550321954216,1459.0675694534498,1420.2765878736313,1483.4255450476776,1431.843120799251,1439.2840563701018,1417.0157876711423,1428.0805724330387,1449.8960359568357,1440.3023530505202,1413.1422542501707,1390.3833836111146
faula001,1452.1685424240243,1473.2147614032683,1401.769206840891,1407.0643843060884,1416.7271956425093,1514.6330433116009,1404.880911680756,1422.86629365293,1420.581936276094,1477.6760432290891,1497.084113195946,1428.430601805621,1383.1398870362257
tolls002,1468.1252079122744,1434.4221909623482,1458.8799152612285,1426.8592139595034,1419.4742405504633,1513.9789251927382,1460.1690698653872,1330.6841234226217,1418.1440240672443,1494.1940060657669,1457.8536602385263,1386.261354317068,1336.110308374188
shoem001,1441.021028372772,1433.0087851750302,1430.87309147596,1431.4472154292514,1373.20264054952,1494.3023005339776,1404.8266704486177,1430.437900043192,1376.994912437218,1470.4309389310947,1428.2676494800833,1422.2542536352194,1338.8063396920802
grifa002,1451.939835931954,1496.7393544124884,1430.153827728433,1416.6955010833408,1417.213850281327,1483.8375714916065,1434.8025997899254,1425.3243129355017,1379.8983031457708,1499.8700368347966,1459.402508070999,1431.674114448078,1394.1850329374897
barnt002,1475.2053542866795,1432.2825812975398,1394.7205390128806,1412.3586070907786,1418.7258323650235,1455.5945574102536,1431.710226776718,1437.8451065964164,1387.8618744125436,1472.4713071561025,1477.7599236235808,1431.0318959856722,1385.1107531937919
diekj001,1441.202808571042,1432.8746467894862,1525.4308463734144,1434.6039108294062,1444.3900484567,1489.9360090156,1514.9065375592697,1418.5871761001256,1394.294531430492,1510.9121659229188,1492.8769550598329,1457.6179254768474,1343.9177418476652
hamec001,1445.1057002177645,1485.7398764598502,1444.6521173360752,1405.8731851701546,1456.0857844282175,1405.7619274774188,1438.6045160008725,1419.8687127364265,1393.7630636511956,1406.6783457597126,1459.3060392617151,1422.1269247240048,1416.1700408268916
achta001,1440.0411941467707,1447.31476939687,1442.8453428953364,1416.4680526871075,1430.376616498046,1453.9573611631527,1455.309069202629,1389.6742827671133,1425.8326323712624,1482.4240306802378,1477.1129652662285,1391.1358123371033,1382.7019032719318
weavj003,1453.2724286611315,1458.329977735633,1410.1826860437036,1421.5819891708709,1465.8039179062491,1454.95554741294,1468.8238330425,1440.4333852501666,1381.9099328375555,1511.3484055759718,1456.9928964237029,1378.529598050134,1378.4177363660774
perem004,1469.7711426615756,1466.8057119299756,1445.5081084060312,1448.5968775070435,1452.619709206781,1442.3897114255342,1481.4713093258208,1447.5060647225582,1427.260775665044,1429.9560311405917,1430.4143756677609,1483.0260694349959,1386.819709411893
