richg002,1356.065151453015,1419.9720793137656,1352.7739587893716,1393.8558355672385,1508.3087029810388,1277.0734237802492,1292.7438255467098,1319.5580004599328,1386.7876928375774,1223.8291022778865,1228.0585278819112,1227.8392709055593,1240.757756120543
arrij001,1368.3820994297646,1428.5591743761352,1393.4469521160047,1387.1438533824848,1501.0827942063663,1380.6726309089322,1354.2853060951093,1314.8949121873734,1348.8637587356613,1265.4847456219782,1265.1676648231237,1286.564159782952,1223.6569221772431
salaf001,1378.6898128172113,1404.6280813208923,1421.2019171574093,1420.4600017675943,1513.9010712910951,1302.070582280736,1318.005512899186,1297.8102076467635,1308.1954526992538,1175.3809240243097,1227.3656647828154,1266.2736967441406,1247.3893316971805
bedrc001,1384.509370727998,1440.8694348460542,1437.885730448271,1432.6995859658118,1503.8967335864854,1348.6542952088353,1327.3989261379606,1352.9547845997856,1338.3722220942009,1221.3307070416997,1258.7080382954284,1266.185324717904,1247.081841531629
morim002,1380.411147306823,1446.075264161219,1435.8403261119859,1379.6216088128665,1515.478228808436,1317.3511644170587,1292.3109413411237,1343.2905652043119,1358.2172549728139,1193.7635673495327,1261.012065984448,1211.7256472268475,1232.763833748353
grimj002,1389.447558719474,1409.4671229489963,1427.3903528193148,1425.9313838908463,1470.4931617129478,1300.1896380199978,1383.443834875308,1377.7772009945866,1364.0909570598371,1220.1026301703423,1219.2496359500806,1345.2728015979617,1251.2367554372056
rasmc002,1344.6134592629826,1349.0633577369406,1419.8443912686816,1378.3541077316852,1492.9732332125866,1318.181064993276,1319.6425881311516,1311.8993125637958,1373.6818613247456,1215.1759172111936,1211.1804458248866,1223.279035332686,1232.9474666150631
woodt004,1340.7737529507085,1414.7578194051903,1395.0952518303773,1340.5895564848388,1456.2601287190146,1316.4170039187234,1317.4941990271582,1302.7304672719265,1340.1913665709135,1233.587022921175,1204.0796592475574,1235.2873743141074,1245.6870898322054
heana001,1348.6102804637292,1399.4525495207668,1393.3030256896168,1389.562030756944,1507.4443596405904,1329.4385205448996,1330.5517973021836,1312.4638965765498,1349.0087385171062,1209.479467995611,1215.2711354835942,1233.346331598172,1236.7659460680225
lestj001,1342.796155769907,1440.3736057840115,1422.414352481602,1459.2349814437694,1506.0064263025636,1286.4028278267713,1337.6981005775294,1299.2683240802387,1381.9551483575258,1179.3770597676387,1263.6948451227224,1280.674851943571,1251.4891140046657
alvaj003,1348.819886350518,1397.88357018383,1394.6445332742078,1381.5898800346868,1462.7055260635773,1314.6715401061633,1286.2709179635917,1377.5232924752945,1360.1345593004573,1212.0783133038453,1212.0283079273304,1238.1300620179975,1258.2077103163556
smitj002,1409.7435761820823,1455.0746546251298,1398.8148779549201,1436.3735250391435,1509.9371777469682,1382.2261631781298,1390.8814115031762,1315.918758436097,1385.10743049623,1200.40591466938,1255.4720063995728,1231.6001638952605,1239.7870985428672
cahit001,1373.7933440219988,1392.6628588470546,1413.9039717723022,1444.542964107624,1535.9872002162203,1323.5039363752755,1320.8529971275195,1275.5884022003245,1368.5834656543134,1230.5551161634498,1184.2363390310347,1232.3913690775948,1252.0759000457092
streh001,1325.618903798329,1374.1893336677724,1356.942521196576,1435.3353097199167,1498.810693283403,1312.2513835792804,1314.872637913219,1289.995023088561,1344.419414774198,1198.7594414747268,1228.7656801247924,1224.7112401357786,1219.757961246877
strop001,1357.6068852871072,1351.5494363687149,1425.7813856789278,1428.928313309913,1499.3483819402097,1339.5273429181234,1326.8170308197793,1351.4657595026733,1356.8136880994982,1220.917778757767,1250.4901020789825,1261.8935209985655,1235.5828717544618
santh001,1388.6753884550626,1414.1799509161917,1403.6057006698757,1425.7820452156623,1501.5561646906815,1355.2967002234946,1314.1747820062835,1297.1191408291131,1319.7749351562786,1281.127685308841,1234.1573560293891,1231.487847472385,1240.8815224866505
holld003,1338.7789583152921,1448.1651121858195,1388.3743986091408,1385.039732629127,1519.005375681516,1283.8869225086976,1295.448546155889,1288.6720999217262,1333.980674284568,1207.6663679258554,1179.1212463112595,1179.4876229891638,1208.4141415697884
wilht001,1348.242959663992,1369.6413423461709,1403.4794379144348,1386.6695309545905,1505.5328914684706,1314.776093111998,1244.3404152633548,1325.0502156662533,1432.8761722833513,1204.7000980690682,1203.9469963983595,1213.5132807764426,1261.5838476991737
kelak001,1360.258755897544,1390.4930775335529,1386.6359470005423,1445.8214169984615,1543.604375629959,1316.8301831027984,1296.2924651000321,1323.202644195996,1343.2023914716056,1195.136194384509,1210.0656173158006,1271.8996973826836,1247.6367575289325
dysos001,1363.0929999320608,1393.087609138446,1364.4196884815055,1442.8298678369986,1470.0819199641514,1287.6040186080102,1353.9203070998503,1289.0892808607234,1341.9698488499855,1245.1118584560347,1229.506757692823,1200.1878681233525,1241.8666195426736
faula001,1306.137255397999,1354.9369164444438,1413.903472980817,1382.761058074411,1489.4903908933313,1295.427644781629,1312.4240158726354,1305.6687907658452,1345.6486501402144,1206.7211827759706,1209.7178280578862,1237.3046291613546,1229.8496167647904
tolls002,1347.1585038853073,1381.8583005013006,1390.687097340922,1369.30937792829,1495.533772780899,1348.3849849367975,1283.3508667327035,1318.973812952834,1343.0044653375744,1207.3129519122595,1217.016517379149,1233.4470169871674,1234.8906690994434
shoem001,1342.80071141307,1447.110995628828,1350.9405394536614,1377.0779043190507,1513.1901750310653,1252.4785298113839,1306.1054309994256,1300.438401070292,1334.8952254173823,1191.728990784039,1224.7908410938483,1187.6706824888543,1249.4027145738949
grifa002,1397.3286341127823,1451.8506410522216,1421.019530955003,1396.4360700888237,1493.357359871121,1351.6319268114814,1373.9983881793119,1310.5373572046942,1367.2496390091485,1217.0664289885556,1229.2785406453495,1232.1932677664104,1281.895271237945
barnt002,1318.142651384899,1336.2935319451074,1387.163967231107,1376.317010714789,1499.2976739034095,1288.8922771098237,1257.9817450230546,1325.8351407642685,1359.0466947232203,1197.9941021295137,1192.2586403140035,1230.6099346171513,1237.4176774712469
diekj001,1327.6113674679364,1365.6946271417337,1315.8321244440565,1346.874824100162,1507.6264691184454,1291.189432989234,1304.87687885557,1324.4041097566505,1365.936555341744,1212.42126554877,1201.0308800779515,1257.420756339029,1264.3038687628718
hamec001,1358.0340271895477,1402.8837645294957,1333.0017209415737,1378.6612466255042,1480.4584745348427,1292.317852340078,1255.4003868851491,1241.3200083170764,1322.3930507623086,1212.6928263697755,1243.8959837715283,1266.2175916415288,1248.584464179224
achta001,1318.1159117307209,1374.7150743430939,1339.1316125493504,1363.3412571759693,1496.5775997528476,1244.976670761681,1266.425170539165,1316.3846352891894,1339.4780828568057,1207.9688525161462,1209.8266736111525,1204.192839423178,1224.6015713904246
weavj003,1375.9082645954734,1448.2576007908276,1465.3495896877075,1460.026833997666,1511.0102522011243,1322.0112555133621,1255.372540157813,1302.6858555351398,1449.8900545994575,1205.4565333211212,1217.817508889317,1197.4788410774784,1271.3061307809605
perem004,1334.0422252777557,1450.62737280424,1345.9715094366447,1393.9712290692407,1512.6398742237636,1261.935003508765,1264.5378257843615,1242.8567082424856,1323.9871757517537,1196.9831277336832,1194.6373833823586,1150.3573922728829,1215.2440289343592
